Mr presid whi difficult for the youth start their own busi reduc,-1,1.0,0,1
with the construct the complex the led govern ha now construct astro turf acr,-1,1.0,0,1
mayb hell receiv full treatment the ambul,-1,1.0,0,1
ghc283 million paid judgement debt ghc3 million renov warehous defect nanaaddoiscorrupt,-2,1.0,0,2
need talk about tertiari educ pl least 50 free koraa,1,1.0,1,0
thank presid and the govern for the massiv support and attent okaikwei centra,2,1.0,2,0
nation youth author blow ghc4525500 sole sourc contract without approv from ppa train,-1,1.0,0,1
samini hypocrit and must treat with contempt how can never convinc hi famili to,-1,1.0,0,1
counter strategi are shock sir ppl believ you becaus you are old they taught you,-1,1.0,0,1
samini not better than the person villag with access road upon which the ambul,-1,1.0,0,1
support great for hi great music happyday,3,1.0,3,0
pay ghc250 ghc500 befor one get the ghana nation card thi legal that the scam happen shiash,-1,1.0,0,1
toilet builder and corrupt promotercrimin,-1,1.0,0,1
stonebwoy too endors bleeder pleas are bring more sanitari pad,-1,1.0,0,1
wont even attempt name one these guy are immens corrupt the brim,-1,1.0,0,1
exactli presid the same way ha also safe life the zabzugu constitu the,1,1.0,1,0
learn sens co peopl are do and see the good work hi excel nana addo,3,1.0,3,0
thi behind close door direct not work and wont work,1,1.0,1,0
you forget thing fast,1,1.0,1,0
the question should have been who corrupt ha won that contest long ago the expos that,-1,1.0,0,1
saminiaft 7th decemb kporyaka_ great instrument wast lyric,1,1.0,1,0
1d1f 1v1d 1c1md etc all lie what ghanaian see under your leadership unpreced fam,-1,1.0,0,1
ghana top the wassc tabl for consecut year the best wassc countri thi wa dur,2,1.0,2,0
while hi friend are win grammi dey here dey polit how can ghana music far ah,1,1.0,1,0
sakawa grandpastop all di unnecessari samini issu tell whi shld vote again for your corrupt fail Np,-2,1.0,0,2
these crimin are also count akufo addo win avoid jail vote4johnmahama,1,1.0,1,0
vote for you vote for decept vindict corrupt nepot insecur intoler,-1,1.0,0,1
becom lost man how can favourit musician just turn into parti campaign manag,-1,1.0,0,1
ghanaian will rememb akufoaddo the most corrupt presid the histori ghana vot,-1,1.0,0,1
No arent vote for corrupt nanaaddoiscorrupt,-1,1.0,0,1
come and pay and will also say good thing about your govern,1,1.0,1,0
7th decemb pleas and vote 4nananumb,-1,1.0,0,1
the best man for our belov motherland maintainnanaaddo 4morefornana,1,1.0,1,0
again grace send your gift card for cash amazon itun razer gold steam wa,2,1.0,2,0
your good work are be highlight the hon anthoni karbo abayifaa the upper west,2,1.0,2,0
how much love smock,1,1.0,1,0
thi propaganda cant hold again lol,-1,1.0,0,1
let protect the futur our children vote for and the continu protect free sh,1,1.0,1,0
greatest achiev all year nana,1,1.0,1,0
some peopl find difficult actual situat,-1,1.0,0,1
you can say that again wa realli great man,1,1.0,1,0
and how mani those year did have covid free sh,1,1.0,1,0
more more vote for better ghana,1,1.0,1,0
one good term deserv anoth voteakufoaddo 4morefornana,1,1.0,1,0
work the nungua interchang which part the beach road complet project also progress steadili,2,1.0,2,0
ghana still sit money debt,-1,1.0,0,1
nana may the good lord give you victori decemb the free sh initi alon should give you,2,1.0,2,0
4more steal more never,-1,1.0,0,1
group famili member amass wealth against the poor come dec 7 vote4johnmahama,-1,1.0,0,1
yeah bossyouv done reason well but ghanaian are awar huge borrow with noth show ex,1,1.0,1,0
crimin you will see your smooth level paa,1,1.0,1,0
sit your ass down and learn bro becaus seem your just do some baseless polit he,-1,1.0,0,1
point correct wa not appoint investig ndc make the correct come again,2,1.0,2,0
anoth chop chops how find difficult defend hi corrupt leader,-2,1.0,0,2
natur great you see how great god is,2,1.0,2,0
where are the miss excav,-1,1.0,0,1
good afternoon presid akufo addo thi where you have brought far term fight corrup,1,1.0,1,0
where the corrupt percept index doe say thi lol one provid sourc,-1,1.0,0,1
deserv anoth term and great honor willingli campaign for him our own way,2,1.0,2,0
you see whi said you run away from issu you thi guy you like lie too much,-1,1.0,0,1
uncl requir decad IT too dull for 3month,-1,1.0,0,1
disabl ha entrepreneur gain recognit npp never again,1,1.0,1,0
yeah intellectu swim corrupt,-1,1.0,0,1
there and campaign onli free sh you like sogak,1,1.0,1,0
know the differ didnt fli osuofia down here for fun fair,1,1.0,1,0
glori mahama did well for these project,1,1.0,1,0
fine sir,1,1.0,1,0
the most corrupt leader ever rule ghana,-1,1.0,0,1
lol okay brohop you are do well,1,1.0,1,0
okay youv start insult that usual npp Im not slay queen you thoug,-1,1.0,0,1
whatev ghana doingthey must do right ask uncl complet month with he will,1,1.0,1,0
hey thank you after the year road experienc year wed almost all friend,1,1.0,1,0
can you tell what ndc ha done volta region upon those vote half loaf better,1,1.0,1,0
too late useless sleepi embarrass presid,-2,1.0,0,2
akosombo annex weak,-1,1.0,0,1
just prove you wrong dey miss game oo heart black star everi singl one,-2,1.0,0,2
make send you pic dey fake,-1,1.0,0,1
love thi thi such differ vision than govern that primarili seek polici expand the social ass,1,1.0,1,0
then whi high unemploy the countri thing are not well the ground and dont get,1,1.0,1,0
No he just assert leadership characterist you lack whilst nana crack th,-1,1.0,0,1
tri and get enrol for the free sh will help you improv your english,1,1.0,1,0
ghana keep set intern record for the bad reason,-1,1.0,0,1
aboaa everi foolish human be will claim dont insult soci,-1,1.0,0,1
need support too pl,1,1.0,1,0
such good news the ndc peopl what bad thing you have say about thi,-1,1.0,0,1
the hospit build dey cure person 4yr refus employ nurs,1,1.0,1,0
are not vote for corrupt govern and famili govern anymor,1,1.0,1,0
the npp govern ha the right polici for entrepreneur vote for akufoaddo and the npp more for you,1,1.0,1,0
what have you written your hand over note corrupt,-1,1.0,0,1
you have evid name them and petit eoco such unsubstanti claim not way go ghana work,1,1.0,1,0
thank you for honour your promis nawuri resid prais votefornanaaddo more,1,1.0,1,0
pickpocket kejetia scream thief when they are the one steal airbussaglemi,-2,1.0,0,2
it onli under npp that could chang banker intern liar dentist educ min,-1,1.0,0,1
been long while heard speak the counti make dull beg drop li,-2,1.0,0,2
wow thiss great,1,1.0,1,0
more than life saver senior thi wa young gradut who couldnt have cash out hi gh10000 back,1,1.0,1,0
the leadership can restructur not thi the end for npp the corrupt under thi gove,1,1.0,1,0
new work done contact for your now cheaper price 4moretodomor,2,1.0,2,0
sh not free not come from nana akufo addo person financ you,-1,1.0,0,1
solja weak hustler bro,-2,1.0,0,2
prayersfor you loot more prayer for famili and friend prayer for corrupt scandal apuuuuu,-2,1.0,0,2
when your done ensur your news outlet dont post ani rise covid case thank you,1,1.0,1,0
corrupt vote4johnmahama,-1,1.0,0,1
govern train 9000 teacher boost stem educ presid 4morefornana,1,1.0,1,0
pleas promis us are go hand over peac bcu are lose hand down,-2,1.0,0,2
you came steal from poor ghanaian with poorli implement program who saw almost stude,-1,1.0,0,1
realli bath corrupt vote4johnmahama,-1,1.0,0,1
vdeo twi nanaaddo the most corrupt leader ever rule ghana votewis vote,-1,1.0,0,1
perhap he teach them how shock amp npp come dec 7th 2020 gener elect,-1,1.0,0,1
speak about corrupt too,-1,1.0,0,1
shame shameless,-2,1.0,0,2
what ha wassc result got with electionour leader better start talk import stuff,1,1.0,1,0
gud luck the highest command,1,1.0,1,0
nana pl come mayera and see how bad our road are know some mce and dce are construct road,-1,1.0,0,1
god almighti and hi son jesu christ are come perform astonish thing use their chosen ki,1,1.0,1,0
advic well taken,1,1.0,1,0
Im not here engag ani lie tongu byproduct pleas,-2,1.0,0,2
2016 ndc voter stay home ndc lost vote each their stronghold npp support were galvani,1,1.0,1,0
see it well veri soon ghanaian and mani nation will see the wonder jesu christ use hi chose,2,1.0,2,0
Oh nice girl like you wey dey support ndc aint you shi,2,1.0,2,0
wa just recommend your coverag associ zambia great work who write,3,1.0,3,0
can have campaign not observ ani covid protocol whi cant allow support watch,1,1.0,1,0
with all thi good work presid nana addo and you still vote for ndc then probabl go hell 99,2,1.0,2,0
thank nana may god grant anoth more year nana vote for onli million dont worri,1,1.0,1,0
Im sad peopl like you complain hardship when singl person ha taken the,-3,1.0,0,3
presid 4more 4you more pleas need some amount money set someth small,-1,1.0,0,1
look how fun are climb tree build etc watch the gpl without observ covid protocol wil,1,1.0,1,0
have opportun undo the error that most made 2016 when vote corrupt and hi fam,-2,1.0,0,2
nana with all due respect you have our full support ejura sekyeredumasi,2,1.0,2,0
and the verdict here see how incompet inept and clueless your govern is run,-1,1.0,0,1
support with transport toawutusenyaeast cast vote proudli more more,1,1.0,1,0
guy did say that guy thi world one can rich wai whata,1,1.0,1,0
thi ndp group hate and unprincipl one oppos for hi corrupt then hav,-2,1.0,0,2
vote for agya deal australia visa scandal ppa and last famili and friend npp will never get my,-1,1.0,0,1
your joke where the factori,-1,1.0,0,1
need support cast vote tamal now nakufoaddoandhawa 4more,1,1.0,1,0
even provid 100 million dustbin clean cultur the peopl accra cant,1,1.0,1,0
okbut when you dont forget tell the peopl about 1agyapa scandal 2pd scandal 3cash for,-2,1.0,0,2
your excel your tweet nice ooo nana pray for four more year for you,2,1.0,2,0
fellow ghanaian thi time should shine our eye and not fall for sympathi should vote for pe,1,1.0,1,0
sinc that 54year that you are talk about which govern ha done great work like our sit presid,2,1.0,2,0
you told babi with sharp teeth were chew our purs nation should kick them out for,1,1.0,1,0
lol you are the poor dude here funni how hungri peopl like you make nois here,-1,1.0,0,1
want you name anoth achiev your govern asid free sh,1,1.0,1,0
the fact that univers not free doesnt mean fsh bad fool,-3,1.0,0,3
which univers fee ha been increas pleas legon just reduc their,-1,1.0,0,1
thought when were about have elect wed pamper but look like and hi govern still,1,1.0,1,0
corrupt king wonder god made short,1,1.0,1,0
come make better though,1,1.0,1,0
and would take shame els where from the look thing they have,-1,1.0,0,1
unesco never realiz the bomb fsh john wa do they wouldnt have dreamt accord JM,-1,1.0,0,1
befor tri you year ago wa branch manag but due your bad govern corrupt vin,-2,1.0,0,2
apuuuutÃ‰â€Ã‰â€Ã‰â€Ã‰â€Ã‰â€Ã‰â€ ahhhh sen the one who brought can make better the vi,1,1.0,1,0
thi good hear you can never take educ out human exist that will do,1,1.0,1,0
nb traffic youll dey come suffer for the accra there,-1,1.0,0,1
shame the governor bog can not tell how much,-1,1.0,0,1
boss forget wai are wide awak know what good for ghana vote 4more4nana,1,1.0,1,0
cheat are not surpris,-1,1.0,0,1
be entrepreneur the best way you can succeed ghana economi work fruit busin,2,1.0,2,0
the next ndc govern will not continu agyapa deal that scandal miner royalti deal meant to,-1,1.0,0,1
the next ndc govern will not continu agyapa deal that scandal miner royalti deal meant siphon the,-1,1.0,0,1
pleas wa talk elit there wa profan languag can you move your corner,-1,1.0,0,1
your good work will lead victori,3,1.0,3,0
wish you all the best your tour greai accra,1,1.0,1,0
he great guy,1,1.0,1,0
Dr yaw osei adutwum deputi educ minist one the few admir the parti should well,1,1.0,1,0
the kiddi dem use for the free sh ad happi,1,1.0,1,0
had got right within four year wouldnt see govern commiss public toilet martin amid,1,1.0,1,0
your most promin legaci let make better,1,1.0,1,0
you see what free educ ha caus you,1,1.0,1,0
more day hand over power to save ghanaian from corrupt govern No vote,-1,1.0,0,1
step the right direct maintainnanaaddo 4moreformorejob 1touch4nana rejectjmagain greedymahama 4morefornana,1,1.0,1,0
may good lord grant Mr presid all your heart desir amen,1,1.0,1,0
thi the man peopl claim brought free sh,1,1.0,1,0
day more vote our and the npp useless govern,-1,1.0,0,1
seem like npp onli talk about free sh job wa like nabco onli graduat what about doe who,1,1.0,1,0
nana pl sleep just sleep have won alreadi,1,1.0,1,0
pleas visit adjei kojo and kanewu see the mess carlo ahinkra ha done tema west,-2,1.0,0,2
louder nana maintainnanaaddo 4moreformorejob 4morefornana 1touch4nana greedymahama maintainnanaaddo,-1,1.0,0,1
they have lost that seat long ago,-1,1.0,0,1
enjoy interview with deputi minist educ yaw osei adutwum MP bosomtwi solid guy,2,1.0,2,0
have educ that can not fit into the futur need bad illiteraci let leav poli,1,1.0,1,0
when you throw ball wall bounc back you with speed the corrupt under thi indiscr,-1,1.0,0,1
sinc 2017 that assum offic there ha been corrupt scandal involv govern appointe,-2,1.0,0,2
which accra the you promis will cleanest citi buh see junction borla level,1,1.0,1,0
listen well ndc ha someth offer you,1,1.0,1,0
the genesi free senior high school let nobodi deceiv you that start fsh votenumber2,1,1.0,1,0
nana you have done well for the disabl paapa know woman commun who ha receiv fridg,1,1.0,1,0
number the best thiev govern,1,1.0,1,0
under the leadership the two activ politician caught corrupt scandal,-2,1.0,0,2
presid wish you good luck,2,1.0,2,0
may your good work follow you until you retain your seat presid the battl still the lord 4morefornana,2,1.0,2,0
day more for mahama faint,-1,1.0,0,1
all the best presid may the good lord see you through,2,1.0,2,0
million for all disabl peopl million for man vote for corrupt vote for inequ,-1,1.0,0,1
wish you good luck and success journey presid 4morefornana,3,1.0,3,0
one dey bore pass,-1,1.0,0,1
she ha been bless jgcthanksgiving2020,1,1.0,1,0
nana pleas rest littl wai you just came here koforidua yesterday and now greater accra regio,-1,1.0,0,1
vote for you vote for corrupt you dont deserv even four 4 more hour the presid decemb,-1,1.0,0,1
donttrustmahama mahama thi one dier sweet talk you nor give but read the comment below beli,1,1.0,1,0
are not even ghanaian but you have seen all the good job ha been do while,1,1.0,1,0
compar and contrast which those corrupt wa directli under the,-1,1.0,0,1
it even enough for know that accept that there are 65,1,1.0,1,0
hmm will help dea then cool,1,1.0,1,0
good term deserv anoth,1,1.0,1,0
you dont deserv second term all the corrupt scandal your govern are be perpetr,-2,1.0,0,2
for famili and friend you are joke just like him,-1,1.0,0,1
the father corrupt,-1,1.0,0,1
ghana thank you for choos number the best ticket for today and the next gener more ambula,2,1.0,2,0
Im strong npp member contribut for the come your govern and did that through money,1,1.0,1,0
for the transform ive seen for the past four year thi countri there doubt mind,-1,1.0,0,1
club are play behind close door becaus covid aint go vote becaus fear cov,-1,1.0,0,1
it day more vote for and the your vote will secur the support that disabl entrepr,1,1.0,1,0
everyday one new scandal and you want what 4more2stealmor,-1,1.0,0,1
eiii hmm not clairvoy dont magic too not nation prophet but have seen thi the sec,1,1.0,1,0
shallow mind,-1,1.0,0,1
order nbssi support victim odawna market fire voteakufoaddo more 4morefornana,1,1.0,1,0
great piec,1,1.0,1,0
warm welcom just asawasi constitu mahama afa,1,1.0,1,0
may one your famili member somewher enjoy free sh thought youll have use that logic,1,1.0,1,0
that one your problem the peopl have had enough your corrupt and shamblic govern,-2,1.0,0,2
your fan the presid nana addo dankwah akufo addo the best man for our dear nati,1,1.0,1,0
it day more vote for nana akufoaddo and the npp your vote will secur the support that disabl entrepr,1,1.0,1,0
ghana will forev rememb you for your good work4mor for you,1,1.0,1,0
all the best presid 4morefornana,1,1.0,1,0
get the right pictur mate,1,1.0,1,0
your the greatest presid ive never seen life god bless hand will continu upon you,1,1.0,1,0
after free sh what next secondari educ shouldnt the main topic all the time,1,1.0,1,0
the most stupid thing ive seen thi week with stupid flag an,-2,1.0,0,2
sorri break thi you you are loser free freeyou lost the elect long ago,-2,0.5,1,3
kilowatt which can even power home the gimmick thi parti hmmm,-1,1.0,0,1
back the past build better futur,1,1.0,1,0
hmm sad,-1,1.0,0,1
that sad for ndc,-1,1.0,0,1
keep tour but Mr presid pleas stop assembl the sh student the roadsid wave you,-1,1.0,0,1
still want him more pleas 4moretodomorefory,-1,1.0,0,1
are the peopl ghana immun covid19 you the politician are caus more harm,-1,1.0,0,1
npp ha campaign messag you ask anyth free sh,1,1.0,1,0
you lobbi for good result smart move,2,1.0,2,0
when come govern npp weigh ndc too much the patriot think about the nation where that,1,1.0,1,0
son senior high school student yet will lose vote bcoz corrupt your administr,-2,1.0,0,2
must protect the futur our children,1,1.0,1,0
cant work with skirt and blous guy vote for and all hi parliamentari candid,1,1.0,1,0
dont forget the presid post thi hi timelinenpp good,1,1.0,1,0
4more4nana nana ha deliv your free sh polici the best africa but you rush the,2,1.0,2,0
decor monkey still monkey ghanaian will never make such mistak again are veri pleas,-1,1.0,0,1
thi are your own word you think ghanaian will not recogn you again pleas were maintain,-1,1.0,0,1
collaps the educ the form traffic light system term free sh,1,1.0,1,0
wellit alway good think ooowel thank good nana gave,2,1.0,2,0
kindli put down here what hi excel nana addo did pleasew are wait,1,1.0,1,0
you cast your vote for npp and nana addo you have endors corrupt,-1,1.0,0,1
one ambul for each constitu first the histori our belov ghana all thank the visionari,1,1.0,1,0
richard nyemay say what corrupt,-1,1.0,0,1
thi how birth parkoso sh came about under great leadership for asawas hon H,1,1.0,1,0
Im sorri but that isnt how learn work everyon doesnt,1,1.0,1,0
talk weak check what the govern ha done ha kantanka just check their,-1,1.0,0,1
your own problem how take concern,-2,1.0,0,2
more steal more pd cash for seat australia visa scandaletc etcand you still want pass,-1,1.0,0,1
you never talk about ghana public debt whi recent novemb 2020 report report that our de,-1,1.0,0,1
talk talk saaa onc believ could stop the cedi from depreci saa ebi scum bawuli,-1,1.0,0,1
the good lord with them,1,1.0,1,0
naniama your too corrupt for like will uproot you like cassava,-2,1.0,0,2
scene when akufoaddo pass through aburi aburi girl student show love maintainnanaaddo,1,1.0,1,0
you think are fool back dumsor right you lie bad,-2,0.5,1,3
daddi pleas the hardship too much ooh you have fail and betray need chang again,-4,1.0,0,4
think your do veri well suggest the road contractor should speed littl they,1,1.0,1,0
look what use our tax payer money produc the most disrespect indisciplin and porn,-1,1.0,0,1
look what use our tax payer money produc the most disrespect ind,-1,1.0,0,1
Dr your alway disgrac academia with some your useless speech get seriou,-1,1.0,0,1
let add thi sweet and delici build,1,1.0,1,0
mahama come sef the free educ will continu gyai jon tweet tweet anoth thing,1,1.0,1,0
ashanti region ha seen progress under which better than zero uha wa establish,2,1.0,2,0
eeei guy are realli bleed,-1,1.0,0,1
protect their futur vote free sh vote,2,1.0,2,0
but what you even said wa insult have ani govern appoin,-1,1.0,0,1
tell what ghana ha boast of the poor road telecommun electr issu wate,-1,1.0,0,1
motrimu den dodo what wrong have ghana done polit parti without ghana and ghanai,-1,1.0,0,1
think major ghanaian are fool like u get sens fool de3 own case,-2,1.0,0,2
joker veep smh shameless,-2,1.0,0,2
least better than the one whose messag abt okada legal and mo,1,1.0,1,0
disgust and hypocrit for think and creat enemi among colleagu when friendship,-1,1.0,0,1
she delet sad,-1,1.0,0,1
cant even spell wonder you support failur,1,1.0,1,0
the fake news kicknanaout nanaaddoiscorrupt takedonationchalleng,-1,1.0,0,1
there banter between and over free sh there are record that introduc progress free,3,1.0,3,0
english now turn problem oo,-1,1.0,0,1
pleas legal,-1,1.0,0,1
good job done presid but about the exit fund the commun polic assist noth ha been,1,1.0,1,0
fact corrupt under akufo addo doesnt shock anyon anymor it,-2,1.0,0,2
what you think let kill them let vote wise 7th decemb youth4nana,1,1.0,1,0
befor the god kill you they make you mad,-1,1.0,0,1
ha john dramani mahama and hi ndc final admit presid and the npp introduc free sh thi is,1,1.0,1,0
herh delet thi fast,1,1.0,1,0
total support,1,1.0,1,0
hi excel part the good plan you have for the ghanaian child educ what are your,2,1.0,2,0
empir thiev clear agent famili,1,1.0,1,0
you said noth about ahm sual case taadi miss girl miss excav when kennedi,-2,1.0,0,2
everi parti stay year sinc 1992 but wont surpris you lose the elect cu what,-1,1.0,0,1
everi parti stay year sinc 1992 but wont surpris you lose the elect cu what see and hear,-1,1.0,0,1
follow for someth bad,-1,1.0,0,1
Im vote for free senior high that alon enough toa adwuma nana,2,1.0,2,0
touch life what need you are the best,1,1.0,1,0
now bite from trump playbooktrump said the same thing about biden about 3day ago,1,1.0,1,0
de3 it for himat least lose your vote,-1,1.0,0,1
more for you more pleas,-1,1.0,0,1
who been post fake news than you,-1,1.0,0,1
bco know you are incompet and cant anyth better about itlik you say,1,1.0,1,0
amedekerwhat new not like will ever support npp anyway,1,1.0,1,0
Mr presid know alreadi leav them went kti 2018 ant it free Im even shoc,1,1.0,1,0
good even presid akufo addo motherserpentofcorrupt kicknanaout,1,1.0,1,0
Yo wan end your career anaa make bni invit rydeeu ass all make hot,1,1.0,1,0
jdm corrupt wa legendari,-1,1.0,0,1
Ah the free tvet that wa start togeth with free sh,2,1.0,2,0
famili parti your dead,-1,1.0,0,1
Mr presid each district the countri need modern youth train centr realli,1,1.0,1,0
like trump and start prepar your hand over note,1,1.0,1,0
decept and fake news made you the presid incas you have forgotten,-1,1.0,0,1
the free tvet polici wa stolen from the peopl manifesto npp and abysm implement,1,1.0,1,0
trust the govern deliv the 2nd term 4more4nana interestingli have never bee,1,1.0,1,0
nice speech bro,1,1.0,1,0
your rather fake presid motherserpentofcorrupt,-1,1.0,0,1
when wa loss wa twitter anyhow like ur,-1,1.0,0,1
real fact champion,1,1.0,1,0
keta port vr tema port expans choos your leader wise,1,1.0,1,0
the futur the young one depend becom presid not you you have loot our resourc with you,-1,1.0,0,1
most them are pregnant co your approach the implement free sh are boast of,1,1.0,1,0
chale nda s3n anaaa wose cool chop,1,1.0,1,0
who made thi man presid befor you put thi out and now see how cheap you becom shame you all,-2,1.0,0,2
which one fake news mother serpent corrupt the 40k you took,-2,1.0,0,2
paul adom otcher give moment truth concern the doctor tape that desper tri use in,-1,1.0,0,1
corrupt king,-1,1.0,0,1
former presid kufuor wa forc endors akufo addo out fear for hi dear life,-1,1.0,0,1
will they die when you lose,-1,1.0,0,1
wise king shatta,1,1.0,1,0
funni say he come make free,1,1.0,1,0
arent fall for ani form fake news votenumber1 4morefornana,-2,1.0,0,2
pleas ill expect your address sunday pleas again see you dont wont vote,-2,1.0,0,2
even surpris see the minist misinform tell thi lie,-2,1.0,0,2
hhheeerr minist misinform do hi job himself even surpris,-1,1.0,0,1
awww make you worri make you see top dec,1,1.0,1,0
start free tvet,1,1.0,1,0
free 40000,1,1.0,1,0
yesi have problem with that npp not the choic,-1,1.0,0,1
pleas retweet pleas 1st ladi corrupt out now kevin taylor live now,-3,1.0,0,3
ye empir kid you couldnt afford educ under mahama but are school now,1,1.0,1,0
that king right there may you lead and inspir forev an,2,1.0,2,0
you see the way you find way and mean get number text meyou win too aaa find the same,1,1.0,1,0
12 million worth fertilis for plant for food and job miss akufoaddoiscorrupt,1,1.0,1,0
thank god for send you and your crew back home safe,2,1.0,2,0
john dumelo definit ha win support nana addo and the npp but maa lydia and other widow succeed and re,2,1.0,2,0
ghc18k entertain allow for sanit minist akufoaddoiscorrupt,1,1.0,1,0
live wa better under some past govern your govern onli care about famili and frien,1,1.0,1,0
pleas over here and stop post youtub video basa basa,-1,1.0,0,1
masa dont stupid he tri talk about peac and you here comment rubbish,-2,1.0,0,2
vote increas the gross enrol tertiari educ,-1,1.0,0,1
back ward never forward ever thank nana addo,1,1.0,1,0
all young work ppl about enter the middl class mind that you vote,1,1.0,1,0
emot blackmail paa nie,-1,1.0,0,1
thi survey had consid and includ current issu massiv corrupt theiveri and,-1,1.0,0,1
high time deal with thi corrupt ghana,-1,1.0,0,1
you brought mani fake news against 2016 and end vote for you wan,-1,1.0,0,1
you ppl are shameless paa today it 504 monday will tell,-1,1.0,0,1
who told you nana addo and are good friend nana addo petti and take th,1,1.0,1,0
you onli make alleg without proper cours and you want to,1,1.0,1,0
top state infrastructur design solesourc one firm akufoaddoiscorrupt,1,1.0,1,0
rebecca akuffo too have been steal lol kelvin taylor fire with document and hi famili are,-1,1.0,0,1
ghc3 million renov warehous defect akufoaddoiscorrupt,-1,1.0,0,1
ghc96 billion lost corrupt sinc 2017 akufoaddoiscorrupt,-1,1.0,0,1
jdm get 349 and the mother serpent corrupt gettin,-1,1.0,0,1
ghanaian cant trust with anoth year presid are corrupt vote for becaus corr,-1,1.0,0,1
minist state presid bust over briberi attempt star journalist over galams,-1,1.0,0,1
the harm have and are still caus the youth will sure come back you and yo,-1,1.0,0,1
with all due respect here need money guy send some all thi while but get number yooo,1,1.0,1,0
were win big 4morefornana,1,1.0,1,0
pleas follow and get follow back instantli you can check follow,-1,1.0,0,1
you are the solut our problem,-1,1.0,0,1
he even not saint,1,1.0,1,0
you need window blind curtain talk 0302938633 whatsapp 0545292872,-1,1.0,0,1
will vote for you becaus you have perform better,1,1.0,1,0
thi true then nana will lose 504,-1,1.0,0,1
where work need convinc peopl vote for borga,1,1.0,1,0
love for you never die wisdom work love you 1don,2,0.5,3,1
some case passeng are just inform the result without benefit see,1,1.0,1,0
ye stupid thing nkÃ‰â€waa whi sm without money the loan you went for,-1,1.0,0,1
best money keeper incorrupt inde,1,1.0,1,0
lol big lie the minist lie said use,-2,1.0,0,2
happi how reach sm but pleas dont forget momo the youth too4moretodomor,-1,1.0,0,1
saw you taken bribe never knew you are that cheap,-1,1.0,0,1
wise say,1,1.0,1,0
are proud that your boss took bride man seriou with your life,1,1.0,1,0
guy thi mesaag bibl vers ooo make you guy reason sharp king alreadi,1,1.0,1,0
how can convinc parent entertain thief,1,1.0,1,0
creat loot and share akuffo addo akufoaddoiscorrupt,-1,1.0,0,1
think are do the right thing whi are you worri about what peopl are sayin,1,1.0,1,0
order mine here it great,1,1.0,1,0
you done well god bless you nanai will say more for nana gasti wan,1,1.0,1,0
good infrastructur impact posit nation life boost econom activ,2,1.0,2,0
corrupt presid bet you you will lose and lose and lose world,-1,1.0,0,1
should rather believ fake promis,-1,1.0,0,1
thought just tweet fake new lol,-1,1.0,0,1
the flee 500 excav too fake news then show where they are can cl,-1,1.0,0,1
youv turn into trump now all know what happen trump,2,1.0,2,0
oooh yeah it true the corrupt index report there for everyon see,-1,1.0,0,1
now you have agre that you are also corrupt then whi that ghanaian,-1,1.0,0,1
nana will but pleas pay gold coast fund manag custom pleas been difficult three year pleas,-3,0.6,1,4
hello hon minist pleas know the presid itinerari pack and alreadi plan,-1,1.0,0,1
free water dey,1,1.0,1,0
apuu you are human and you thi foolish thing like god will punish nkwasi,-1,1.0,0,1
rememb after your success win wai money,2,1.0,2,0
straight win for come decemb 7th more more,1,1.0,1,0
wa metro good even ghana some week back,1,1.0,1,0
akuffo addo will continu live rent free your head for your day earth,1,1.0,1,0
understand free it all inclus oo not pay,1,1.0,1,0
did you also tell them about the scandal,-1,1.0,0,1
akuffo addo live rent free your head doesnt shock anymor,1,1.0,1,0
you still bleed,-1,1.0,0,1
what wrong with thi pictur,-1,1.0,0,1
did you add the mother serpent corrupt investig it cbinotifyonssrcas,-1,1.0,0,1
akuffo addo live rent free hi head,1,1.0,1,0
matter fact educ never free init,-1,1.0,0,1
foolish thing,-1,1.0,0,1
talk about qualiti not quantiti bro wise up which,1,1.0,1,0
the youth must veri proud you,1,1.0,1,0
for god and countri lol light will alway prevail over dark,-1,1.0,0,1
you like him boi33 masa you need free sh 4moretodomorefory,2,1.0,2,0
did you also listen wisdom,1,1.0,1,0
how did win the elect then,1,1.0,1,0
for what more corrupt MY countri,-1,1.0,0,1
and pleas dont need your 4more have alreadi made mind wont vote for you anymor,-1,1.0,0,1
40k briberi campaign strategi new low coin malici propaganda manasseh azur jab ndc,-1,1.0,0,1
lmao sad,-1,1.0,0,1
god bless god will never forsak you,1,1.0,1,0
speak truth fact like him becaus perform much much better than,1,1.0,1,0
thi apolog fake wa flag bearer the npp ndc lost credibl,-1,1.0,0,1
shame unto you sure nana not the one handl thi account co nana paa deaaa far far gone sleep now,-1,1.0,0,1
farther the land pleas help out with some amount money set some thing small for self,-1,1.0,0,1
how win elect ghanaian hate him,-1,1.0,0,1
the ha fought malaria realli well,1,1.0,1,0
were patient wait for them laa,1,1.0,1,0
what ha done reach amp mobil the grassroot like never befor they see the true valu good gov,1,1.0,1,0
get your fact right about your videoread and get inform wellmmtcheww,1,1.0,1,0
nice engag when come on,1,1.0,1,0
that true they jux hate mahama for noth sake,-1,1.0,0,1
just pure favorit amp tribal noth,1,1.0,1,0
dear you want vote for monday jxt and fix epl match and give correct score,1,1.0,1,0
adey beg give 1000gh promis ill get vote,-1,1.0,0,1
wonder whi your even get attent,1,1.0,1,0
co all the alleg are baseless,-1,1.0,0,1
daddyjust relax have campaign enough have won just relax the seat ur number noth,1,1.0,1,0
